"city","squareMeters","rooms","floor","buildYear","centreDistance","schoolDistance","hasParkingSpace","hasBalcony","hasElevator","priceInZloty","priceInEuro"
"warszawa",42.86,2,5,1976,6.09,0.357,"no","no","yes",3200,736
"warszawa",60,3,5,2023,5.9,0.071,"no","no","yes",7500,1725
"warszawa",63,3,2,1950,2.58,0.146,"no","no","no",4200,966
"warszawa",51.74,2,9,2020,0.95,0.231,"yes","no","yes",8500,1955
"warszawa",115,4,1,2006,4.39,0.637,"no","yes","yes",7000,1610
"warszawa",95,3,1,2010,7.95,0.428,"yes","yes","no",10000,2300
"warszawa",56,3,1,2021,5.48,0.18,"no","no","yes",5500,1265
"warszawa",40,2,1,1929,4.75,0.342,"no","yes","no",4200,966
"warszawa",77,3,2,1930,3.53,0.253,"no","no","no",6500,1495
"warszawa",68,3,1,2008,10.1,0.562,"yes","no","no",3600,828
"warszawa",52.3,2,1,2006,5.1,0.703,"no","no","yes",3500,805
"warszawa",37,2,1,2007,12.74,0.461,"yes","yes","yes",2200,506
"warszawa",92,4,1,1939,4.06,0.399,"no","yes","no",6900,1587
"warszawa",40,2,5,2018,6.12,0.238,"no","yes","yes",3295,757.85
"warszawa",64,2,3,1950,2.68,0.355,"no","yes","no",3700,851
"warszawa",55,2,1,1950,2.36,0.159,"no","no","no",3500,805
"warszawa",78,3,7,2017,1.39,0.072,"no","yes","yes",6500,1495
"warszawa",49,3,7,1978,5.5,0.211,"no","yes","yes",3300,759
"warszawa",103,3,2,2002,2.35,0.287,"yes","yes","yes",12000,2760
"warszawa",100,3,4,2005,2.27,0.222,"no","yes","no",10000,2300
"warszawa",57,3,2,1931,3.27,0.295,"no","yes","no",4200,966
"warszawa",51,2,6,2019,3.63,0.181,"yes","yes","yes",5500,1265
"warszawa",41.3,2,1,2011,3.25,0.1,"no","yes","yes",3800,874
"warszawa",64,3,4,1935,2.74,0.31,"no","no","yes",4200,966
"warszawa",47,2,1,2008,8.45,0.321,"yes","yes","yes",3000,690
"warszawa",54.99,2,2,1936,3.44,0.148,"no","no","no",4800,1104
"warszawa",105,4,5,2003,4.68,0.392,"yes","yes","yes",12000,2760
"warszawa",50,2,2,2017,5.85,0.535,"yes","yes","no",3700,851
"warszawa",65,3,1,2021,4.34,0.437,"no","yes","no",6050,1391.5
"warszawa",70,3,7,2010,2,0.132,"yes","yes","yes",8500,1955
"warszawa",55,2,3,2022,4.15,0.254,"yes","yes","yes",4500,1035
"warszawa",47,3,8,1970,4.29,0.205,"no","yes","yes",3800,874
"warszawa",42,2,3,2017,0.97,0.214,"no","no","yes",3620,832.6
"warszawa",48.2,2,7,2010,6.97,0.702,"yes","yes","yes",4500,1035
"warszawa",61.8,2,1,2011,2,0.242,"no","yes","yes",4600,1058
"warszawa",47,2,3,2021,3.34,0.248,"no","yes","yes",3000,690
"warszawa",60,2,3,2009,9.24,0.049,"no","yes","no",5000,1150
"warszawa",148,6,1,2002,5.51,0.464,"yes","yes","yes",12000,2760
"warszawa",54,2,5,2020,3.01,0.152,"no","yes","yes",3300,759
"warszawa",32.5,1,4,2020,0.79,0.273,"no","no","yes",4800,1104
"warszawa",43,2,6,2012,0.73,0.182,"yes","yes","yes",4400,1012
"warszawa",127,4,1,2009,7.55,0.495,"no","yes","yes",9000,2070
"warszawa",55,2,2,2007,5.87,0.588,"no","yes","yes",2900,667
"warszawa",49,2,13,2008,5,0.356,"no","yes","yes",4000,920
"warszawa",32,1,10,1976,7.34,0.333,"no","no","yes",2500,575
"warszawa",101,3,9,2009,2.29,0.261,"yes","yes","yes",6000,1380
"warszawa",40,2,7,2022,5.36,0.128,"yes","yes","yes",3900,897
"warszawa",54,2,2,1954,2.45,0.168,"no","no","no",3800,874
"warszawa",43.8,2,3,2016,2.8,0.119,"yes","yes","yes",4500,1035
"warszawa",44.42,2,2,2010,9.89,0.414,"yes","yes","yes",3800,874
"warszawa",78,3,7,2010,1.22,0.231,"no","no","yes",6500,1495
"warszawa",52,2,4,2004,4.54,0.202,"yes","yes","yes",3700,851
"warszawa",44,2,2,2015,4.45,0.113,"yes","yes","yes",2800,644
"warszawa",74.73,4,12,2009,0.5,0.375,"no","no","yes",6400,1472
"warszawa",80,3,2,2010,1.03,0.185,"no","no","yes",12000,2760
"warszawa",48,2,1,1907,1.46,0.179,"no","no","no",3700,851
"warszawa",106,4,4,1970,2.77,0.067,"no","no","yes",5000,1150
"warszawa",45,2,2,2016,7.97,0.155,"yes","yes","yes",2980,685.4
"warszawa",36,2,2,2014,7.79,0.363,"yes","yes","yes",2350,540.5
"warszawa",46.6,2,8,2006,10.31,0.385,"yes","yes","yes",3300,759
"warszawa",50,2,5,2010,6.07,0.294,"no","yes","no",2900,667
"warszawa",46.14,2,3,2017,10.87,0.394,"no","no","yes",3000,690
"warszawa",52,2,6,1938,1.36,0.052,"no","yes","yes",4200,966
"warszawa",62,2,1,2011,2.67,0.054,"no","yes","yes",4500,1035
"warszawa",45,2,3,2008,8.92,0.572,"no","yes","yes",3150,724.5
"warszawa",46.16,2,5,2019,5.59,0.492,"yes","yes","yes",3400,782
"warszawa",113,4,4,2007,4.76,0.215,"yes","yes","yes",11500,2645
"warszawa",135,4,8,2008,2.68,0.355,"no","yes","yes",16000,3680
"warszawa",50,2,7,2003,6.72,0.094,"no","yes","yes",3500,805
"warszawa",125,4,3,2004,2.94,0.183,"yes","yes","yes",18000,4140
"warszawa",48,2,3,1959,0.66,0.236,"no","no","yes",3500,805
"warszawa",46,2,14,2010,2.56,0.218,"no","no","yes",4300,989
"warszawa",92,3,2,2006,3.17,0.414,"no","yes","yes",9000,2070
"warszawa",49.2,2,2,1961,4.21,0.118,"no","yes","no",3500,805
"warszawa",32,1,1,1963,6.9,0.216,"no","no","no",2200,506
"warszawa",45,2,2,2020,6.87,1.401,"yes","yes","no",3300,759
"warszawa",29.97,1,7,2023,3.29,0.202,"yes","yes","yes",2800,644
"warszawa",48,2,8,1966,3.89,0.258,"no","no","yes",3500,805
"warszawa",46,2,2,2005,5.14,0.377,"no","yes","yes",3900,897
"warszawa",113,4,5,1998,1.07,0.034,"no","no","yes",8900,2047
"warszawa",105,3,3,1998,1.11,0.057,"no","no","yes",7900,1817
"warszawa",48,2,4,2016,5.82,0.572,"no","yes","yes",3800,874
"warszawa",105,3,3,1997,1.06,0.034,"no","no","yes",7900,1817
"warszawa",46,2,1,2010,10.01,0.795,"yes","yes","yes",3200,736
"warszawa",49.1,2,7,2010,6.98,0.704,"no","yes","yes",4500,1035
"warszawa",49.09,2,3,1948,1.99,0.158,"no","no","no",4500,1035
"warszawa",67,3,1,2015,3.71,0.258,"yes","yes","yes",5500,1265
"warszawa",65,2,1,2009,10.31,0.789,"yes","yes","no",3900,897
"warszawa",49,2,5,2008,3.12,0.317,"no","no","yes",4000,920
"warszawa",50,2,5,2013,5.71,0.666,"no","yes","yes",3900,897
"warszawa",74,3,6,2005,3.79,0.39,"yes","yes","yes",4500,1035
"warszawa",62,2,1,2009,2.71,0.041,"yes","yes","yes",4500,1035
"warszawa",43,2,2,2016,8.01,0.184,"no","no","no",3179,731.17
"warszawa",50,2,1,1960,0.52,0.249,"no","no","yes",4200,966
"warszawa",36,2,3,2018,5.77,0.492,"no","yes","yes",3070,706.1
"warszawa",35,1,6,1970,4.07,0.094,"no","yes","yes",2800,644
"warszawa",36,2,3,1950,0.56,0.305,"no","yes","no",3200,736
"warszawa",40,2,4,2024,7.6,0.145,"no","yes","no",3490,802.7
"warszawa",40,2,1,2023,8.2,1.427,"yes","yes","no",4000,920
"warszawa",57,2,8,2010,3.03,0.291,"no","yes","yes",5000,1150
"warszawa",35,1,3,1926,4.67,0.419,"no","no","yes",2650,609.5
"warszawa",62,2,3,2013,4.89,0.372,"no","no","yes",4900,1127
"warszawa",105,4,5,2008,2.96,0.207,"no","yes","yes",12000,2760
"warszawa",40,2,8,1972,0.82,0.168,"no","no","yes",2950,678.5
"warszawa",46.37,2,1,1950,3.51,0.305,"no","yes","no",3000,690
"warszawa",56,3,3,2009,3.21,0.351,"no","no","yes",3790,871.7
"warszawa",57,2,3,1936,2.23,0.139,"no","yes","no",5000,1150
"warszawa",110,4,4,1997,3.89,0.607,"no","yes","yes",9000,2070
"warszawa",41,2,6,2018,0.89,0.246,"yes","yes","yes",4999,1149.77
"warszawa",72,3,1,2012,3.32,0.568,"yes","yes","yes",5499,1264.77
"warszawa",47.3,3,2,1975,3.89,0.1,"no","yes","yes",3000,690
"warszawa",42.8,2,7,2007,5.97,0.419,"no","yes","yes",2500,575
"warszawa",145,6,4,2004,3.09,0.481,"yes","yes","no",17000,3910
"warszawa",68,3,2,1950,0.89,0.202,"no","yes","yes",4499,1034.77
"warszawa",25,1,2,2023,6.44,0.426,"yes","yes","yes",2300,529
"warszawa",102,3,9,2005,1.91,0.211,"no","no","yes",5700,1311
"warszawa",111.08,5,6,2009,3.53,0.326,"yes","yes","yes",7000,1610
"warszawa",27.32,1,6,2022,6.84,0.67,"no","no","yes",2400,552
"warszawa",36.48,2,2,2019,5.29,0.219,"yes","no","yes",3800,874
"warszawa",92,3,1,2006,1.87,0.489,"yes","yes","yes",8500,1955
"warszawa",72,3,3,1956,0.37,0.12,"no","no","no",5999,1379.77
"warszawa",120,5,7,2002,7.8,0.332,"yes","yes","yes",6500,1495
"warszawa",120,5,7,2002,7.81,0.293,"yes","yes","yes",6500,1495
"warszawa",26,1,4,1978,6.86,0.167,"no","no","yes",2400,552
"warszawa",56,3,3,1960,1.39,0.21,"yes","yes","no",4000,920
"warszawa",39,2,8,2008,3.81,0.166,"yes","yes","yes",3650,839.5
"warszawa",54,2,3,2015,3.34,0.099,"no","yes","yes",4500,1035
"warszawa",65,3,1,1953,1,0.218,"no","no","no",6700,1541
"warszawa",51.23,2,1,2005,4.28,0.498,"yes","yes","yes",3075,707.25
"warszawa",60,3,4,1977,5.46,0.266,"no","yes","yes",3990,917.7
"warszawa",37,2,5,2021,4.45,0.292,"yes","yes","yes",4000,920
"warszawa",103,3,3,2002,8.04,0.232,"yes","yes","yes",7900,1817
"warszawa",87,3,12,2007,4.99,0.367,"no","yes","no",7900,1817
"warszawa",47,2,13,2007,4.99,0.36,"no","yes","no",4900,1127
"warszawa",36.8,2,1,1954,3.42,0.262,"no","no","no",2300,529
"warszawa",55.6,2,4,2010,7.01,0.44,"no","yes","yes",2900,667
"warszawa",27.09,1,1,2014,5.22,0.634,"no","yes","yes",2500,575
"warszawa",47.6,2,5,2022,5.26,0.238,"no","yes","no",3500,805
"warszawa",50,2,5,2015,5.82,0.424,"yes","yes","no",4200,966
"warszawa",31,1,4,1985,9.12,0.334,"no","no","no",2450,563.5
"warszawa",112,4,10,1984,10.66,0.38,"no","yes","yes",6100,1403
"warszawa",47.8,3,1,1972,4.57,0.1,"no","no","yes",3100,713
"warszawa",52,2,2,1930,3.09,0.31,"no","no","no",3200,736
"warszawa",62,2,1,2009,2.65,0.056,"no","no","yes",4500,1035
"warszawa",44,2,8,1978,6.84,0.153,"no","yes","yes",3000,690
"warszawa",50.6,2,1,2008,7.77,0.434,"yes","no","yes",3500,805
"warszawa",47.34,2,1,2022,9.95,0.237,"yes","yes","yes",3100,713
"warszawa",40,2,3,2020,7.64,1.28,"no","no","no",2500,575
"warszawa",38,2,5,1980,4.66,0.28,"no","no","no",3350,770.5
"warszawa",90,3,1,2001,0.83,0.229,"no","no","yes",7000,1610
"warszawa",65,2,3,2020,1.41,0.209,"no","no","yes",7500,1725
"warszawa",64,2,2,1947,6.36,0.256,"no","no","no",4000,920
"warszawa",42,2,13,2018,5.86,0.382,"yes","yes","yes",3600,828
"warszawa",54,2,2,2019,3.84,0.173,"yes","yes","yes",5100,1173
"warszawa",68,2,5,1945,0.91,0.233,"no","no","no",5000,1150
"warszawa",62,2,1,2009,2.72,0.042,"yes","yes","yes",4500,1035
"warszawa",47,3,1,1975,6.36,0.316,"no","yes","no",3400,782
"warszawa",57.48,2,5,1953,5.45,0.281,"no","yes","yes",4500,1035
"warszawa",40,2,4,2020,4.58,0.318,"no","yes","yes",3200,736
"warszawa",78,3,2,2023,4.2,0.422,"no","no","no",8900,2047
"warszawa",72,3,8,2020,6.11,0.356,"yes","yes","yes",8000,1840
"warszawa",53,3,2,1955,3.1,0.098,"no","no","yes",3500,805
"warszawa",45,2,3,2010,1.13,0.139,"yes","yes","yes",4900,1127
"warszawa",27.31,1,1,1967,2.25,0.091,"no","no","yes",2500,575
"warszawa",59,3,3,2020,10.16,0.377,"no","yes","yes",4000,920
"warszawa",103.7,3,1,2012,1.96,0.246,"yes","no","yes",12500,2875
"warszawa",150,5,6,1998,4.37,0.3,"no","yes","yes",12000,2760
"warszawa",49.58,2,3,2015,8.69,0.128,"yes","yes","yes",3200,736
"warszawa",50.22,3,7,2023,7.24,0.376,"yes","yes","yes",4000,920
"warszawa",50,2,1,2003,8.27,0.109,"no","yes","yes",2800,644
"warszawa",46,2,5,2001,11.19,0.041,"no","yes","yes",2200,506
"warszawa",60,2,3,2012,4.68,0.392,"yes","no","yes",3690,848.7
"warszawa",68,3,5,2023,4.48,0.147,"yes","yes","yes",9000,2070
"warszawa",62,2,5,2023,4.48,0.147,"yes","yes","yes",8000,1840
"warszawa",57,3,1,2020,8.77,1.616,"no","yes","no",4799,1103.77
"warszawa",50,2,4,1988,5.35,0.55,"no","no","no",2900,667
"warszawa",47,2,2,1960,5.81,0.158,"no","no","no",3500,805
"warszawa",46,2,2,2021,3.42,0.405,"no","no","yes",4500,1035
"warszawa",50,2,4,2010,2.57,0.172,"no","no","yes",4500,1035
"warszawa",90,4,1,2020,3.83,0.074,"yes","yes","yes",9000,2070
"warszawa",63,2,1,2008,2.56,0.073,"yes","yes","yes",4500,1035
"warszawa",37,2,11,1960,4.67,0.048,"no","yes","yes",2400,552
"warszawa",72,3,3,1993,6.75,0.194,"no","yes","no",4600,1058
"warszawa",58,5,1,1968,4.06,0.353,"no","no","no",6300,1449
"warszawa",51.4,2,6,1938,1.37,0.058,"no","yes","yes",4200,966
"warszawa",90,3,1,2000,8.75,0.969,"no","no","no",4500,1035
"warszawa",42.38,2,3,2017,10.87,0.389,"no","no","yes",3000,690
"warszawa",71.5,3,3,2003,12.28,0.094,"no","yes","yes",3500,805
"warszawa",63,3,2,2014,6.72,0.662,"no","no","yes",5000,1150
"warszawa",52,2,9,2006,3.96,0.503,"no","yes","yes",4700,1081
"warszawa",79,3,4,1930,1.71,0.205,"no","no","yes",8500,1955
"warszawa",38.23,2,5,2023,8.92,0.892,"no","yes","yes",3000,690
"warszawa",66.75,2,4,2015,2.43,0.147,"no","no","yes",4500,1035
"warszawa",36,2,3,2023,3.24,0.251,"no","no","yes",3900,897
"warszawa",52,2,3,2000,7.04,0.103,"no","no","no",2590,595.7
"warszawa",83,3,8,2004,5.87,0.378,"no","no","yes",4990,1147.7
"warszawa",86.9,3,6,2008,1.96,0.582,"no","yes","yes",10000,2300
"warszawa",61.1,3,5,1970,4.32,0.125,"no","no","yes",3600,828
"warszawa",65,4,1,1972,4.04,0.176,"no","yes","no",4700,1081
"warszawa",46.8,2,13,2004,5,0.365,"yes","yes","yes",3900,897
"warszawa",27.42,1,2,1967,2.44,0.68,"no","yes","yes",2600,598
"warszawa",150,6,5,2010,1.86,0.509,"no","yes","yes",16000,3680
"warszawa",88,3,3,1999,4.36,0.296,"no","no","yes",4200,966
"warszawa",57,2,3,1936,1.88,0.137,"no","yes","no",5000,1150
"warszawa",36.8,2,2,1971,1.45,0.136,"no","no","yes",3200,736
"warszawa",68,3,2,2005,4.38,0.493,"no","yes","yes",3800,874
"warszawa",60,2,8,2007,3.82,0.209,"no","yes","yes",3800,874
"warszawa",66.75,2,4,1960,2.48,0.177,"no","no","yes",4800,1104
"warszawa",56,2,1,1999,10.81,0.421,"no","yes","no",4100,943
"warszawa",35.63,2,6,2002,8.07,0.031,"yes","yes","yes",2712,623.76
"warszawa",94,4,6,2019,7.53,0.269,"yes","yes","yes",8000,1840
"warszawa",43,2,2,2017,5.2,0.632,"no","no","yes",3550,816.5
"warszawa",76.65,3,4,2009,5.34,0.591,"no","yes","yes",5200,1196
"warszawa",70,3,6,2008,3.31,0.561,"no","no","yes",6000,1380
"warszawa",29,2,3,1910,0.93,0.198,"no","no","yes",4030,926.9
"warszawa",48,2,3,2007,4.4,0.16,"no","yes","no",3800,874
"warszawa",135,4,8,2009,2.71,0.041,"no","no","yes",16000,3680
"warszawa",80.23,3,4,2002,3.27,0.25,"no","yes","yes",4900,1127
"warszawa",62,2,1,2009,2.79,0.119,"no","yes","yes",5000,1150
"warszawa",69,3,10,2004,1.08,0.021,"yes","yes","yes",5500,1265
"warszawa",60,2,4,1956,1.5,0.072,"no","no","no",4300,989
"warszawa",57,2,8,2004,5.89,0.363,"no","yes","yes",4400,1012
"warszawa",45,2,3,1935,3.16,0.138,"no","no","yes",3600,828
"warszawa",28,1,14,1967,0.42,0.332,"no","no","yes",2800,644
"warszawa",116,4,2,2020,6.31,0.588,"yes","yes","no",14500,3335
"warszawa",62,3,4,2011,7.27,1.084,"no","yes","yes",3600,828
"warszawa",62,2,5,2023,4.43,0.189,"no","yes","yes",7990,1837.7
"warszawa",42,2,2,2018,1.3,0.199,"no","yes","yes",3700,851
"warszawa",75.86,3,4,1951,1.2,0.2,"no","no","yes",5500,1265
"warszawa",64,2,1,2000,2.2,0.092,"no","no","yes",4400,1012
"warszawa",30,1,2,1951,3.59,0.168,"no","no","no",2200,506
"warszawa",53,2,6,2022,0.51,0.315,"yes","yes","yes",6500,1495
"warszawa",46,2,4,1960,3.88,0.161,"no","no","no",3200,736
"warszawa",87.5,3,12,2008,5,0.356,"no","yes","yes",6000,1380
"warszawa",76,4,4,1951,1.12,0.253,"no","yes","yes",5500,1265
"warszawa",42,2,4,2017,2.91,0.104,"yes","yes","yes",4000,920
"warszawa",74,3,11,2015,1.79,0.325,"yes","yes","yes",8100,1863
"warszawa",79,3,4,2008,9.28,0.669,"no","yes","yes",10000,2300
"warszawa",48,3,8,1965,2.13,0.086,"no","no","yes",3600,828
"warszawa",41.87,2,6,2024,8.68,0.489,"no","yes","yes",2900,667
"warszawa",89,3,3,2012,2.72,0.363,"yes","no","yes",6500,1495
"warszawa",94,3,3,1912,0.54,0.391,"no","yes","yes",7500,1725
"warszawa",88.3,4,1,2008,6.35,0.489,"no","yes","yes",6000,1380
"warszawa",68,3,2,2007,7.21,0.202,"no","yes","yes",3700,851
"warszawa",32,1,4,2012,4.91,0.386,"no","yes","yes",2950,678.5
"warszawa",100,3,5,2008,1.76,0.087,"no","yes","yes",15000,3450
"warszawa",147,6,5,2010,1.58,0.312,"no","yes","yes",16000,3680
"warszawa",36,2,1,1966,0.97,0.119,"no","yes","yes",3500,805
"warszawa",44,2,3,2020,4.53,0.288,"no","no","yes",3400,782
"warszawa",87.5,3,12,2007,4.98,0.255,"yes","yes","yes",7900,1817
"warszawa",50,2,13,2007,4.9,0.226,"no","yes","yes",4900,1127
"warszawa",51.3,2,5,2011,4.07,0.7,"yes","yes","yes",3700,851
"warszawa",36.82,2,6,1969,0.61,0.306,"no","yes","yes",2900,667
"warszawa",43,2,3,2022,2.88,0.131,"no","yes","yes",3500,805
"warszawa",36.7,2,4,2015,5.79,0.344,"no","yes","yes",3999,919.77
"warszawa",110,5,1,2006,8.89,0.627,"no","yes","yes",7300,1679
"warszawa",47,2,2,2020,5.95,0.626,"no","yes","yes",3500,805
"warszawa",61.1,3,5,1938,4.04,0.398,"no","no","yes",6100,1403
"warszawa",73,3,3,1930,1.22,0.079,"no","no","no",5200,1196
"warszawa",149,5,4,2010,9.75,0.737,"yes","no","yes",16500,3795
"warszawa",46,2,2,1980,9.41,0.079,"no","yes","yes",3500,805
"warszawa",69.2,4,2,1938,3.66,0.054,"no","yes","no",4500,1035
"warszawa",75,3,2,2003,8.16,0.104,"yes","yes","yes",4700,1081
"warszawa",48,2,5,2021,4.21,0.357,"yes","yes","yes",3500,805
"warszawa",42,2,1,2011,1.93,0.211,"yes","yes","yes",4900,1127
"warszawa",45,2,2,2006,8.94,0.641,"no","yes","no",4300,989
"warszawa",59,2,7,2002,6.52,0.382,"no","yes","yes",3100,713
"warszawa",80,3,4,2001,5.79,0.317,"yes","yes","yes",4300,989
"warszawa",80,3,9,2008,4.98,0.286,"yes","yes","yes",5500,1265
"warszawa",55,2,1,1955,3.24,0.251,"yes","no","no",3500,805
"warszawa",56,3,1,2021,5.48,0.204,"no","yes","yes",5000,1150
"warszawa",35.8,2,3,2008,7.81,0.275,"no","yes","yes",2600,598
"warszawa",47.26,2,4,2014,5.86,0.342,"yes","yes","yes",3800,874
"warszawa",55,3,3,2023,5.23,0.674,"yes","yes","yes",3950,908.5
"warszawa",124,6,3,2010,1.73,0.215,"yes","yes","yes",17500,4025
"warszawa",57,3,2,1931,2.95,0.498,"no","yes","no",4000,920
"warszawa",56,2,4,2006,4.38,0.583,"no","no","yes",3600,828
"warszawa",50,2,1,1950,0.42,0.241,"no","yes","yes",4200,966
"warszawa",120,4,1,2008,7.39,0.38,"yes","yes","yes",8500,1955
"warszawa",56.33,3,2,2022,9.81,0.559,"yes","yes","yes",3600,828
"warszawa",140,4,7,2000,6.45,0.403,"yes","yes","yes",8900,2047
"warszawa",127,4,3,2003,4.21,0.06,"no","yes","yes",7900,1817
"warszawa",53.9,2,4,1963,2.49,0.035,"no","yes","yes",2950,678.5
"warszawa",38,2,3,1980,8.73,0.116,"no","yes","yes",2800,644
"warszawa",49.3,3,3,1950,1.57,0.028,"no","no","no",4800,1104
"warszawa",65,2,6,1955,1.46,0.137,"no","yes","yes",3800,874
"warszawa",144,5,1,1934,3.45,0.161,"no","yes","no",7000,1610
"warszawa",87,3,2,2001,1.41,0.064,"yes","yes","yes",15000,3450
"warszawa",25,1,3,1960,3.52,0.366,"no","yes","no",2200,506
"warszawa",57.48,2,3,2007,8.88,0.708,"no","yes","yes",4350,1000.5
"warszawa",65.24,3,6,2013,2.53,0.064,"no","yes","yes",6000,1380
"warszawa",92,4,1,2005,3.56,0.109,"no","yes","yes",7500,1725
"warszawa",51,2,1,2018,9.01,0.639,"yes","yes","yes",3990,917.7
"warszawa",50,2,4,2021,13.03,0.266,"no","yes","yes",2700,621
"warszawa",80,3,2,2011,0.88,0.279,"no","no","yes",11000,2530
"warszawa",45,2,6,2008,5.89,0.375,"yes","no","yes",3000,690
"warszawa",45,2,2,2006,8.94,0.641,"no","yes","no",3000,690
"warszawa",44,2,2,2023,10.01,0.795,"yes","yes","yes",3600,828
"warszawa",55,2,1,2010,6.34,0.147,"no","yes","yes",3850,885.5
"warszawa",87,3,12,2004,4.98,0.254,"yes","yes","yes",6000,1380
"warszawa",112,4,1,2015,3.07,0.111,"no","yes","yes",13500,3105
"warszawa",42.71,2,4,2021,9.95,0.237,"yes","yes","yes",2500,575
"warszawa",105,3,6,2008,1.84,0.246,"yes","yes","yes",17000,3910
"warszawa",44,2,6,2018,4.45,0.103,"no","no","yes",3400,782
"warszawa",69,3,7,1976,9.23,0.227,"no","no","yes",3500,805
"warszawa",38,2,3,2019,5.38,0.94,"yes","yes","yes",3000,690
"warszawa",67.09,4,1,2020,2.71,0.064,"yes","yes","yes",5990,1377.7
"warszawa",48,2,2,2018,1.7,0.175,"yes","yes","yes",4500,1035
"warszawa",68,3,2,2008,4.68,0.392,"yes","yes","yes",5100,1173
"warszawa",71,3,2,2012,4.68,0.392,"yes","yes","yes",4400,1012
"warszawa",50,2,1,1950,0.63,0.243,"no","yes","yes",4500,1035
"warszawa",140,6,2,2016,4.09,0.145,"yes","no","yes",16000,3680
"warszawa",50,2,3,2021,13.12,0.317,"no","yes","yes",3500,805
"warszawa",42,2,5,2023,10.19,0.153,"yes","no","yes",3000,690
"warszawa",46,2,2,1998,7.53,0.395,"no","yes","no",2950,678.5
"warszawa",57.4,3,5,1968,1.78,0.197,"no","no","no",3300,759
"warszawa",37,2,4,1964,2.01,0.213,"no","no","no",2600,598
"warszawa",64,4,1,1974,1.92,0.095,"no","yes","no",5400,1242
"warszawa",44,2,13,2019,2.38,0.26,"yes","yes","yes",4500,1035
"warszawa",46.6,3,1,1970,6.21,0.226,"no","yes","no",2700,621
"warszawa",70,3,7,2012,4.75,0.165,"yes","no","yes",8000,1840
"warszawa",56,2,5,2012,4.75,0.165,"yes","no","yes",5000,1150
"warszawa",54,3,7,1977,2.49,0.397,"no","yes","yes",4000,920
"warszawa",45,2,1,1939,3.11,0.526,"no","no","no",2700,621
"warszawa",104,4,2,2000,10.27,0.275,"yes","yes","no",8000,1840
"warszawa",37,2,4,1961,0.8,0.326,"no","yes","yes",3200,736
"warszawa",53,2,1,2011,9.43,0.709,"yes","yes","yes",3500,805
"warszawa",40.5,2,8,2016,8.01,0.184,"no","no","no",3136,721.28
"warszawa",100,3,2,2001,2.44,0.126,"no","yes","yes",5000,1150
"warszawa",30,2,1,1975,5.91,0.141,"no","no","yes",2700,621
"warszawa",36,2,3,2021,4.35,0.165,"no","no","yes",3055,702.65
"warszawa",47,2,5,2000,2.8,0.12,"yes","yes","yes",3900,897
"warszawa",53,2,3,1958,4.45,0.292,"no","no","no",3500,805
"warszawa",58.5,2,4,2008,6.04,0.146,"no","yes","yes",3500,805
"warszawa",40,2,8,2016,8.04,0.234,"yes","no","yes",3135,721.05
"warszawa",43,2,2,2016,8,0.18,"yes","yes","yes",3180,731.4
"warszawa",65.58,2,4,2006,10.16,0.407,"no","yes","yes",3700,851
"warszawa",37,2,6,1968,3.29,0.274,"no","no","yes",2500,575
"warszawa",47,2,10,2020,0.53,0.211,"yes","yes","yes",5000,1150
"warszawa",77,5,1,2004,3.99,0.352,"no","no","no",4900,1127
"warszawa",76,3,2,2010,7.65,0.111,"yes","yes","yes",3900,897
"warszawa",26,1,7,1975,5.62,0.17,"no","no","yes",2600,598
"warszawa",42.71,2,3,2015,3.69,0.441,"no","yes","yes",3000,690
"warszawa",100,4,3,2021,1.01,0.117,"yes","no","yes",15000,3450
"warszawa",104,3,6,2021,1.01,0.117,"yes","no","yes",15000,3450
"warszawa",40,2,1,2022,3.9,0.141,"yes","yes","no",2800,644
"warszawa",40,2,9,2004,10.37,0.187,"yes","no","yes",3600,828
"warszawa",54,2,3,2018,2.64,0.224,"no","yes","yes",6600,1518
"warszawa",104.5,4,10,2000,2.86,0.346,"no","no","yes",6900,1587
"warszawa",83,3,8,2011,0.65,0.198,"no","no","yes",10200,2346
"warszawa",94,3,4,2011,3.85,0.274,"yes","yes","yes",7600,1748
"warszawa",41,2,1,2020,7.87,1.039,"yes","yes","yes",3100,713
"warszawa",64,3,2,2008,2.64,0.198,"no","yes","yes",4700,1081
"warszawa",88.3,3,2,1998,12.16,0.072,"no","yes","no",4400,1012
"warszawa",49.75,3,5,2021,8.81,0.949,"yes","yes","yes",3300,759
"warszawa",92.5,3,5,2010,6.21,0.539,"yes","yes","yes",4900,1127
"warszawa",48.1,2,5,2008,0.84,0.293,"no","yes","yes",4000,920
"warszawa",45,2,5,2008,0.8,0.141,"no","no","yes",3000,690
"warszawa",72,3,5,2013,1.32,0.205,"no","no","yes",8900,2047
"warszawa",65,3,1,2013,6.34,0.332,"yes","no","yes",4000,920
"warszawa",41.04,2,3,2020,10.75,0.259,"yes","yes","yes",2750,632.5
"warszawa",75.88,3,2,1900,0.8,0.327,"no","yes","yes",8500,1955
"warszawa",46,2,3,2023,5.58,0.169,"yes","yes","yes",6000,1380
"warszawa",37,2,6,1960,0.56,0.292,"no","yes","yes",4000,920
"warszawa",52.52,2,1,2017,2.31,0.586,"yes","yes","yes",5700,1311
"warszawa",38.5,2,4,1964,2.95,0.212,"no","yes","yes",2500,575
"warszawa",43,2,3,2018,4.4,0.13,"yes","yes","yes",3500,805
