"","city","squareMeters","rooms","floor","buildYear","centreDistance","schoolDistance","clinicDistance","kindergartenDistance","pharmacyDistance","hasParkingSpace","hasBalcony","hasElevator","hasStorageRoom","priceInZloty","priceInEuro"
"3668","wroclaw","54",2,2,NA,"5,74","0,627","2,415","0,174","0,225","no","yes","no","no",2600,"598"
"3669","wroclaw","59,6",3,5,NA,"0,27","0,263","0,237","0,214","0,023","no","yes","yes","no",3990,"917,7"
"3670","wroclaw","59",3,1,2023,"1,31","0,272","0,767","0,246","0,236","yes","yes","yes","no",4900,"1127"
"3671","wroclaw","41",2,2,NA,"3,55","0,351","1,369","0,069","0,084","yes","yes","yes","no",2400,"552"
"3672","wroclaw","44",2,1,2006,"3,01","0,207","1,189","0,155","0,093","no","yes","yes","no",2690,"618,7"
"3673","wroclaw","75",5,NA,NA,"1,84","0,256","0,61","0,198","0,025","yes","no","no","no",5500,"1265"
"3674","wroclaw","110",4,2,2010,"3,98","0,288","1,341","0,304","0,212","yes","yes","yes","no",6900,"1587"
"3675","wroclaw","54",2,2,2010,"0,91","0,114","0,576","0,266","0,148","yes","no","yes","no",3400,"782"
"3676","wroclaw","47",2,2,2019,"1,65","0,085","1,014","0,115","0,194","yes","yes","yes","no",3450,"793,5"
"3677","wroclaw","50",2,1,1983,"3,27","0,068","1,814","0,167","0,437","no","yes","yes","no",2400,"552"
"3678","wroclaw","37",2,4,NA,"2,02","0,114","0,631","0,24","0,177","no","no","no","yes",2100,"483"
"3679","wroclaw","50",2,3,2017,"2,8","0,349","0,504","0,232","0,299","no","yes","yes","no",2900,"667"
"3680","wroclaw","37",2,2,2021,"1,25","0,126","0,66","0,279","0,297","no","yes","yes","no",2850,"655,5"
"3681","wroclaw","32",2,1,2022,"9,78","2,843","3,704","2,58","2,314","no","yes","no","no",2200,"506"
"3682","wroclaw","31,38",2,1,1985,"5,5","0,647","2,305","0,206","0,397","no","yes","no","no",2500,"575"
"3683","wroclaw","62",3,7,NA,"1,68","0,35","0,339","0,193","0,137","yes","no","yes","yes",3000,"690"
"3684","wroclaw","80",3,3,NA,"0,02","0,322","0,515","0,356","0,188","no","no","no","no",3700,"851"
"3685","wroclaw","140",4,NA,1900,"2,23","0,257","0,867","0,117","0,07","no","no","no","no",6900,"1587"
"3686","wroclaw","103",3,1,NA,"2,56","0,323","1,684","0,105","0,163","no","yes","no","no",4999,"1149,77"
"3687","wroclaw","90",4,2,NA,"0,18","0,248","0,37","0,19","0,022","no","no","no","no",5900,"1357"
"3688","wroclaw","52",2,3,2020,"2,63","0,171","0,514","0,21","0,227","yes","yes","yes","no",3500,"805"
"3689","wroclaw","40",2,2,1960,"2,89","0,325","1,45","0,414","0,101","yes","no","no","no",2500,"575"
"3690","wroclaw","100",5,3,NA,"3,32","0,246","1,04","0,07","0,266","no","yes","no","no",4000,"920"
"3691","wroclaw","48",3,4,NA,"0,38","0,221","0,273","0,087","0,161","no","yes","no","no",3200,"736"
"3692","wroclaw","95",3,2,2010,"3,19","0,176","0,966","0,107","0,315","no","yes","yes","no",4300,"989"
"3693","wroclaw","56",2,3,2016,"0,59","0,13","0,047","0,12","0,15","yes","yes","yes","no",2990,"687,7"
"3694","wroclaw","62,6",2,2,1910,"2,39","0,083","1,694","0,148","0,16","yes","yes","no","yes",3200,"736"
"3695","wroclaw","48",2,4,2022,"0,9","0,283","0,578","0,498","0,477","yes","yes","yes","no",4500,"1035"
"3696","wroclaw","38",2,3,NA,"1,88","0,092","0,275","0,253","0,216","yes","yes","yes","no",3200,"736"
"3697","wroclaw","52,79",3,NA,2022,"2,62","0,682","1,5","0,203","0,708","yes","no","yes","no",3500,"805"
"3698","wroclaw","66,08",3,1,2023,"2,54","0,46","0,658","0,281","0,466","yes","yes","yes","no",5300,"1219"
"3699","wroclaw","39,45",2,5,2023,"2,54","0,46","0,658","0,281","0,466","yes","yes","yes","no",3730,"857,9"
"3700","wroclaw","49,23",2,2,NA,"0,18","0,248","0,37","0,19","0,022","no","no","no","no",3300,"759"
"3701","wroclaw","52",2,5,2016,"1,72","0,293","0,616","0,186","0,171","yes","yes","yes","no",3990,"917,7"
"3702","wroclaw","49,66",2,3,2005,"6,9","1,508","2,73","0,117","0,231","yes","yes","no","no",2700,"621"
"3703","wroclaw","35",1,4,NA,"1,57","0,48","0,114","0,41","0,118","no","no","no","no",2500,"575"
"3704","wroclaw","36,78",2,6,2022,"1,67","0,243","0,183","0,386","0,107","yes","yes","yes","no",3200,"736"
"3705","wroclaw","55",2,1,2016,"2,22","0,087","0,449","0,258","0,296","yes","yes","yes","no",4200,"966"
"3706","wroclaw","90",3,2,NA,"4,45","0,339","0,574","0,531","0,087","no","yes","no","no",6000,"1380"
"3707","wroclaw","49",2,3,2023,"6,84","0,25","2,943","0,255","0,299","yes","yes","yes","yes",2800,"644"
"3708","wroclaw","54",3,9,1980,"4,95","0,553","1,62","0,082","0,378","no","yes","no","no",2900,"667"
"3709","wroclaw","50",3,1,2018,"6,79","1,713","4,025","0,082","0,778","yes","yes","yes","no",3600,"828"
"3710","wroclaw","50",2,1,2003,"2,66","0,212","1,965","0,201","0,435","no","yes","no","no",3000,"690"
"3711","wroclaw","68",3,1,2017,"6,36","1,672","2,299","0,585","0,496","yes","yes","no","no",2999,"689,77"
"3712","wroclaw","43,93",2,1,2017,"1,42","0,396","0,066","0,391","0,055","no","yes","yes","no",2890,"664,7"
"3713","wroclaw","49",2,6,2016,"0,95","0,25","0,24","0,302","0,117","no","no","yes","no",3800,"874"
"3714","wroclaw","32,91",1,3,2017,"1,44","0,423","0,034","0,406","0,023","yes","yes","yes","no",2045,"470,35"
"3715","wroclaw","90",3,1,1980,"9,76","0,728","1,525","0,733","0,692","no","yes","no","no",4000,"920"
"3716","wroclaw","60",2,NA,NA,"3,83","0,483","1,438","0,17","0,559","yes","no","no","no",4000,"920"
"3717","wroclaw","80",3,NA,NA,"0,36","0,078","0,278","0,112","0,136","no","no","no","no",4400,"1012"
"3718","wroclaw","83",3,1,2015,"6,39","0,75","0,952","0,328","0,553","yes","yes","no","yes",4900,"1127"
"3719","wroclaw","42",2,4,2022,"4,74","0,263","1,34","0,235","0,477","no","yes","yes","no",3300,"759"
"3720","wroclaw","52",2,2,2008,"5,04","0,227","0,459","0,086","0,161","no","yes","no","no",3500,"805"
"3721","wroclaw","40",2,2,2021,"1,55","0,313","0,366","0,2","0,354","yes","yes","yes","no",3200,"736"
"3722","wroclaw","40",2,11,2018,"1,55","0,313","0,366","0,2","0,354","no","yes","yes","no",3100,"713"
"3723","wroclaw","60",3,5,1987,"3,89","0,385","0,748","0,159","0,103","no","no","yes","no",3000,"690"
"3724","wroclaw","30",1,8,2022,"1,49","0,26","0,308","0,209","0,296","no","no","yes","no",2600,"598"
"3725","wroclaw","90",4,2,1952,"0,16","0,267","0,393","0,195","0,02","no","no","no","no",5900,"1357"
"3726","wroclaw","103",3,3,1903,"2,29","0,141","0,192","0,44","0,105","no","yes","no","no",4900,"1127"
"3727","wroclaw","37",2,NA,2020,"7,15","0,169","2,966","0,174","0,525","no","yes","no","no",2300,"529"
"3728","wroclaw","35",2,5,2016,"0,95","0,261","0,243","0,321","0,112","no","yes","yes","no",3700,"851"
"3729","wroclaw","39,43",2,5,2022,"0,9","0,283","0,578","0,498","0,477","yes","no","yes","no",3588,"825,24"
"3730","wroclaw","78",4,5,NA,"0,36","0,277","0,179","0,13","0,104","yes","yes","yes","no",5832,"1341,36"
"3731","wroclaw","40,2",2,10,2018,"1,45","0,224","0,267","0,227","0,254","yes","yes","yes","no",3100,"713"
"3732","wroclaw","39,41",2,5,2022,"0,9","0,283","0,578","0,498","0,477","yes","no","yes","no",3586,"824,78"
"3733","wroclaw","37",2,1,2022,"0,9","0,283","0,578","0,498","0,477","yes","no","yes","no",3663,"842,49"
"3734","wroclaw","78",4,5,NA,"0,36","0,277","0,179","0,13","0,104","yes","yes","yes","no",5832,"1341,36"
"3735","wroclaw","27",1,3,NA,"0,57","0,262","0,646","0,415","0,14","no","no","no","no",2400,"552"
"3736","wroclaw","68",3,1,1988,"0,25","0,35","0,436","0,278","0,203","no","yes","yes","yes",3600,"828"
"3737","wroclaw","30",1,2,NA,"5,76","0,279","3,032","0,195","0,216","no","yes","no","no",2500,"575"
"3738","wroclaw","32",1,2,1950,"4,23","0,125","0,973","0,121","0,317","yes","yes","yes","yes",1850,"425,5"
"3739","wroclaw","100",4,1,1974,"7,93","0,753","2,36","0,347","0,516","yes","yes","no","no",4000,"920"
"3740","wroclaw","36",2,9,2008,"0,55","0,394","0,541","0,53","0,28","no","yes","yes","no",3000,"690"
"3741","wroclaw","79,65",4,NA,2021,"4,78","0,186","1,267","0,166","0,396","yes","no","yes","no",7000,"1610"
"3742","wroclaw","67,7",3,1,2017,"2,22","0,092","0,45","0,262","0,299","yes","no","yes","no",5490,"1262,7"
"3743","radom","55",2,1,NA,"1,62","0,104","0,35","0,043","0,12","no","yes","no","yes",2800,"644"
"3744","radom","40",2,NA,1979,"2,59","0,324","0,242","0,363","0,143","yes","yes","yes","yes",1200,"276"
"3745","radom","46,69",2,6,2023,"3,23","0,395","0,446","0,399","0,566","yes","yes","yes","no",2300,"529"
"3746","radom","44",2,NA,NA,"1,69","0,314","0,344","0,152","0,263","no","no","no","yes",1800,"414"
"3747","radom","48",2,3,NA,"1,3","0,211","0,564","0,251","0,3","yes","no","no","yes",2000,"460"
"3748","radom","29",1,NA,1956,"1,78","0,309","0,24","0,154","0,108","no","no","no","no",800,"184"
"3749","radom","27",1,4,1975,"2,24","0,101","0,241","0,182","0,283","no","no","no","no",900,"207"
"3750","radom","45,5",2,5,NA,"2,63","0,313","0,61","0,155","0,323","no","yes","yes","yes",2000,"460"
"3751","radom","33",2,NA,NA,"1,49","0,224","0,492","0,409","0,588","no","no","no","no",1200,"276"
"3752","radom","47",2,4,2023,"3,22","0,397","0,449","0,395","0,564","yes","yes","no","no",2100,"483"
"3753","radom","75,74",3,4,NA,"0,88","0,219","0,315","0,249","0,487","no","yes","yes","no",2700,"621"
"3754","radom","25",1,4,NA,"1,75","0,186","0,449","0,37","0,131","no","no","no","no",1400,"322"
"3755","radom","57",3,1,2023,"1,83","0,601","0,452","0,925","0,982","yes","no","yes","no",2300,"529"
"3756","radom","41",2,2,2022,"2,26","0,193","0,166","0,081","0,069","yes","yes","yes","no",2300,"529"
"3757","radom","35",2,1,NA,"1,59","0,192","0,487","0,372","0,383","no","yes","no","yes",1400,"322"
"3758","radom","49",3,2,NA,"2,01","0,122","0,701","0,095","0,297","no","yes","no","yes",1800,"414"
"3759","radom","52",2,5,NA,"1,75","0,282","0,25","0,186","0,175","no","yes","yes","no",2700,"621"
"3760","radom","35",2,2,NA,"1,39","0,078","0,585","0,449","0,589","no","yes","no","yes",1900,"437"
"3761","radom","60,25",3,2,NA,"3,65","0,154","0,794","0,047","0,215","yes","yes","no","no",2100,"483"
"3762","radom","38",2,1,1980,"1,17","0,316","0,368","0,369","0,053","no","no","yes","no",1800,"414"
"3763","radom","45,08",2,3,2023,"2,21","0,062","0,161","0,141","0,211","yes","yes","yes","yes",1850,"425,5"
"3764","radom","64",3,3,2011,"2,58","0,253","1,295","0,106","0,129","no","yes","no","yes",2500,"575"
"3765","radom","49",2,6,NA,"1,91","0,204","0,791","0,543","0,449","yes","yes","yes","yes",1600,"368"
"3766","radom","59",3,NA,NA,"1,52","0,078","0,14","0,362","0,248","no","no","no","yes",2300,"529"
"3767","radom","54",2,1,2021,"0,33","0,046","0,336","0,569","0,235","no","yes","yes","no",2100,"483"
"3768","radom","56",3,2,1990,"1,8","0,436","0,165","0,225","0,145","no","no","yes","no",2000,"460"
"3769","radom","39,2",2,3,NA,"1,91","0,204","0,791","0,543","0,449","no","no","no","no",1500,"345"
"3770","radom","35",2,1,1965,"1,82","0,351","0,287","0,134","0,245","no","yes","no","yes",1500,"345"
"3771","radom","60,75",2,1,2015,"0,27","0,138","0,259","0,569","0,221","yes","yes","yes","no",2100,"483"
"3772","radom","56",3,4,1961,"1,7","0,311","0,141","0,142","0,12","no","no","no","yes",2000,"460"
"3773","radom","37,5",2,8,NA,"1,15","0,153","0,255","0,353","0,064","no","yes","yes","yes",1600,"368"
"3774","radom","45",2,2,NA,"2,21","0,521","0,739","0,521","0,47","no","no","no","no",1600,"368"
"3775","radom","48,3",2,4,NA,"1,25","0,29","0,202","0,385","0,299","yes","yes","yes","yes",1500,"345"
"3776","radom","35",2,4,2008,"3,92","0,872","1,087","0,753","1,105","no","no","no","no",1300,"299"
"3777","rzeszow","37",2,4,2015,"1,15","0,287","0,929","0,341","0,265","yes","yes","yes","yes",2100,"483"
"3778","rzeszow","35,14",2,1,1975,"2,2","0,095","1,679","0,143","0,342","yes","no","no","yes",1800,"414"
"3779","rzeszow","48,5",2,3,1950,"1,66","0,243","0,508","0,048","0,028","yes","yes","no","yes",1900,"437"
"3780","rzeszow","50,5",2,5,2017,"4,18","1,39","1,542","0,372","0,515","yes","no","yes","no",2590,"595,7"
"3781","rzeszow","33",2,1,2023,"3,1","0,681","2,37","0,192","1,531","no","no","yes","no",1900,"437"
"3782","rzeszow","46",2,1,2018,"3,63","0,566","1,064","0,477","1,049","yes","no","yes","no",2350,"540,5"
"3783","rzeszow","50,5",2,5,2017,"4,18","1,39","1,542","0,372","0,515","yes","no","yes","no",2590,"595,7"
"3784","rzeszow","35",2,NA,NA,"1,01","0,177","0,123","0,207","0,06","yes","no","no","yes",2350,"540,5"
"3785","rzeszow","90,41",4,2,2018,"4,15","0,487","2,766","0,397","0,864","yes","yes","no","no",4500,"1035"
"3786","rzeszow","47",2,1,2015,"1,1","0,315","0,879","0,378","0,321","no","yes","yes","yes",2300,"529"
"3787","rzeszow","50",3,15,2020,"2,25","0,641","0,873","0,179","0,675","no","yes","yes","no",3500,"805"
"3788","rzeszow","70",3,7,2020,"2,2","0,433","0,543","0,13","0,282","no","yes","yes","yes",3100,"713"
"3789","rzeszow","60",3,10,2017,"1,69","0,077","0,658","0,272","0,384","no","yes","yes","yes",2800,"644"
"3790","rzeszow","60",3,2,2010,"4,15","0,73","3,062","0,472","0,322","yes","yes","no","yes",3000,"690"
"3791","rzeszow","45",2,6,2016,"0,94","0,436","0,723","0,501","0,425","yes","yes","yes","no",2500,"575"
"3792","rzeszow","34",2,6,2020,"1,5","0,193","0,943","0,552","0,188","yes","yes","yes","no",2100,"483"
"3793","rzeszow","43",2,6,2019,"2,49","0,833","0,639","0,484","0,573","no","yes","yes","no",2400,"552"
"3794","rzeszow","67,18",3,9,2021,"0,78","0,19","0,275","0,249","0,33","yes","yes","yes","no",4300,"989"
"3795","rzeszow","50,2",3,2,2009,"2","0,393","0,163","0,404","0,406","yes","yes","yes","no",2300,"529"
"3796","rzeszow","33",1,2,NA,"1,13","0,141","0,122","0,111","0,095","no","no","no","yes",1800,"414"
"3797","rzeszow","44,04",2,9,2022,"2,54","0,783","0,618","0,441","0,544","yes","yes","yes","no",2000,"460"
"3798","rzeszow","43",2,1,2017,"3,59","1,159","2,072","0,391","1,234","yes","yes","yes","yes",1850,"425,5"
"3799","rzeszow","28,6",2,6,NA,"1,62","0,211","0,55","0,029","0,051","no","no","yes","yes",2100,"483"
"3800","rzeszow","53",3,NA,2015,"3,38","0,229","1,211","0,632","0,611","no","yes","no","yes",2600,"598"
"3801","rzeszow","47",2,1,2023,"3,08","0,591","2,374","0,273","1,469","yes","yes","no","no",2000,"460"
"3802","rzeszow","60",3,2,NA,"4,72","1,02","2,925","0,946","1,909","yes","yes","no","no",2750,"632,5"
"3803","rzeszow","50",3,7,NA,"0,79","0,122","0,308","0,115","0,17","no","yes","yes","no",2000,"460"
"3804","rzeszow","43",2,11,2023,"0,26","0,128","0,323","0,146","0,073","no","yes","yes","no",2750,"632,5"
"3805","rzeszow","40",2,5,2023,"0,26","0,128","0,323","0,146","0,073","no","yes","yes","no",2650,"609,5"
"3806","rzeszow","45",2,8,2023,"0,26","0,128","0,323","0,146","0,073","no","no","yes","no",2850,"655,5"
"3807","rzeszow","44",2,NA,NA,"1,15","0,27","0,708","0,302","0,381","no","yes","no","no",1590,"365,7"
"3808","rzeszow","70",3,NA,2002,"2,96","0,406","2,339","0,053","0,102","no","no","no","no",2900,"667"
"3809","rzeszow","40",2,10,2020,"1,4","0,237","0,835","0,502","0,269","yes","yes","yes","no",2400,"552"
"3810","rzeszow","59,6",4,1,2017,"1,97","0,393","1,001","0,455","0,259","no","no","yes","no",2800,"644"
"3811","rzeszow","36",2,4,2024,"2,63","0,396","1,682","0,193","0,676","yes","yes","yes","yes",2200,"506"
"3812","rzeszow","59",3,1,2019,"2,87","0,954","1,946","0,318","0,369","no","yes","yes","yes",3350,"770,5"
"3813","rzeszow","49",2,3,2016,"1,72","0,553","0,868","0,671","0,719","yes","yes","yes","yes",1850,"425,5"
"3814","rzeszow","95",3,2,NA,"0,36","0,02","0,276","0,174","0,015","no","yes","no","no",3500,"805"
"3815","rzeszow","44",2,6,2020,"2,51","0,797","0,562","0,472","0,491","yes","yes","yes","yes",2000,"460"
"3816","rzeszow","34",2,1,NA,"1,38","0,145","1,064","0,133","0,102","no","yes","yes","yes",2350,"540,5"
"3817","rzeszow","43",2,NA,2024,"4,25","0,554","3,065","0,519","0,499","no","yes","yes","no",2550,"586,5"
"3818","rzeszow","40,5",3,2,2020,"3,67","1,055","2,141","1","1,276","yes","yes","yes","no",2200,"506"
"3819","rzeszow","47",2,6,2021,"3,31","0,104","1,064","0,62","1,092","yes","yes","yes","yes",2300,"529"
"3820","rzeszow","57",3,5,2014,"3,07","0,7","1,106","0,144","0,332","yes","yes","yes","yes",2700,"621"
"3821","rzeszow","50",2,2,NA,"1,8","0,091","1,318","0,15","0,297","no","yes","no","yes",1500,"345"
"3822","rzeszow","46",2,2,2016,"2,06","0,319","1,152","0,219","0,104","yes","yes","yes","no",2250,"517,5"
"3823","rzeszow","41",2,2,NA,"1,01","0,358","0,724","0,423","0,357","yes","yes","yes","no",2500,"575"
"3824","rzeszow","43,98",2,8,2023,"1,1","0,315","0,879","0,378","0,321","no","yes","yes","no",3000,"690"
"3825","rzeszow","35",1,1,2021,"1,39","0,258","0,629","0,262","0,153","no","no","yes","no",2500,"575"
"3826","rzeszow","64",3,6,1980,"1,73","0,323","1,263","0,233","0,177","no","yes","yes","yes",1850,"425,5"
"3827","rzeszow","33",1,1,1980,"3,97","0,91","2,36","0,347","1,332","no","yes","no","yes",1600,"368"
"3828","rzeszow","38",2,1,2015,"1,64","0,167","0,843","0,082","0,186","no","yes","yes","yes",2000,"460"
"3829","rzeszow","30,02",1,5,2014,"3,4","0,739","1,329","0,206","0,257","yes","no","yes","yes",1400,"322"
"3830","rzeszow","50",2,1,2023,"2,49","0,833","0,639","0,484","0,573","no","yes","yes","yes",2500,"575"
"3831","rzeszow","33",2,1,2023,"2,49","0,833","0,639","0,484","0,573","no","yes","yes","yes",2200,"506"
"3832","rzeszow","37",2,3,2023,"2,49","0,833","0,639","0,484","0,573","no","yes","yes","yes",2200,"506"
"3833","rzeszow","48",2,1,2007,"1,21","0,22","0,623","0,498","0,08","yes","yes","no","no",2000,"460"
"3834","rzeszow","63,56",3,2,2023,"3,48","0,591","1,88","0,727","1,182","no","yes","yes","no",3500,"805"
"3835","rzeszow","100",3,NA,NA,"0,35","0,138","0,805","0,203","0,049","no","no","no","no",4500,"1035"
"3836","rzeszow","62",3,NA,NA,"2,84","0,562","1,373","0,031","0,65","no","yes","no","no",3300,"759"
"3837","rzeszow","75,8",3,NA,2020,"4,85","1,604","2,239","0,969","0,398","yes","yes","yes","yes",2200,"506"
"3838","rzeszow","72,3",3,3,1980,"0,43","0,061","0,886","0,266","0,139","yes","yes","no","yes",2800,"644"
"3839","rzeszow","30",1,9,2021,"2,13","0,463","0,622","0,181","0,316","yes","yes","no","no",2200,"506"
"3840","rzeszow","59",3,2,2023,"3,59","1,498","2,763","0,683","1,686","no","yes","yes","yes",3000,"690"
"3841","rzeszow","40",2,1,2023,"0,26","0,128","0,323","0,146","0,073","no","yes","yes","no",2600,"598"
"3842","rzeszow","39,3",2,1,2023,"0,26","0,128","0,323","0,146","0,073","no","yes","yes","no",2550,"586,5"
"3843","rzeszow","45,7",2,NA,NA,"1,32","0,12","0,384","0,314","0,148","no","no","no","yes",2000,"460"
"3844","rzeszow","45",2,9,2021,"2,49","0,833","0,639","0,484","0,573","no","yes","yes","yes",2400,"552"
"3845","rzeszow","29,5",1,3,1960,"0,61","0,06","0,606","0,241","0,248","no","yes","no","yes",1750,"402,5"
"3846","rzeszow","60",3,3,2008,"2,84","1,072","1,389","0,31","1,044","no","yes","no","yes",1800,"414"
"3847","rzeszow","53",3,5,2016,"3,37","1,064","2,595","0,324","1,843","yes","yes","yes","yes",2400,"552"
"3848","rzeszow","100",3,1,1980,"4,58","1,782","3,955","1,815","2,102","yes","no","no","no",3500,"805"
"3849","rzeszow","85",3,2,1990,"0,61","0,091","0,236","0,303","0,239","yes","no","no","no",3100,"713"
"3850","rzeszow","80",4,1,2016,"2,43","0,508","1,58","0,233","0,014","yes","yes","no","yes",2600,"598"
"3851","rzeszow","36",2,2,2010,"2,15","0,437","1,218","0,249","0,034","yes","yes","yes","no",2000,"460"
"3852","rzeszow","35,5",2,1,2016,"0,91","0,466","0,757","0,481","0,463","yes","yes","yes","no",2000,"460"
"3853","rzeszow","36",2,7,NA,"2,18","0,722","1,456","0,278","0,656","yes","yes","yes","no",2000,"460"
"3854","rzeszow","64,25",3,3,NA,"0,13","0,153","0,511","0,328","0,241","no","yes","no","yes",2700,"621"
"3855","rzeszow","47",2,1,2020,"3,67","1,101","2,129","0,336","1,266","no","yes","yes","yes",2800,"644"
"3856","rzeszow","100",3,3,1930,"0,6","0,047","0,334","0,274","0,113","no","yes","no","yes",4440,"1021,2"
"3857","rzeszow","27",1,1,1960,"0,4","0,051","0,315","0,225","0,062","no","no","no","no",1600,"368"
"3858","rzeszow","46",2,19,2021,"0,81","0,376","0,586","0,435","0,472","no","no","yes","no",3200,"736"
"3859","rzeszow","50",2,3,2014,"2,47","0,387","0,191","0,068","0,024","no","yes","no","no",2500,"575"
"3860","rzeszow","55",3,1,1995,"3,91","0,773","1,742","0,883","0,895","no","no","no","no",2600,"598"
"3861","rzeszow","74",4,2,NA,"0,98","0,087","0,122","0,12","0,092","yes","no","no","yes",2800,"644"
"3862","rzeszow","35",2,NA,NA,"1,01","0,159","0,122","0,19","0,062","no","no","no","yes",2350,"540,5"
"3863","rzeszow","44",3,5,2020,"2,25","0,641","0,873","0,179","0,675","no","yes","yes","yes",2500,"575"
"3864","rzeszow","66",3,1,2022,"3,57","1,086","2,187","0,385","1,027","yes","yes","no","no",4500,"1035"
"3865","rzeszow","43",2,5,2022,"2,74","0,476","1,316","0,071","0,572","no","yes","yes","no",2300,"529"
