"","city","squareMeters","rooms","floor","buildYear","centreDistance","schoolDistance","clinicDistance","kindergartenDistance","pharmacyDistance","hasParkingSpace","hasBalcony","hasElevator","hasStorageRoom","priceInZloty","priceInEuro"
"4819","warszawa",61,2,3,2010,0.5,0.354,0.458,0.326,0.088,"yes","yes","yes","no",6300,1449
"4820","warszawa",36,2,7,1966,1.8,0.176,0.335,0.202,0.058,"yes","yes","yes","yes",3200,736
"4821","warszawa",100,4,5,2007,2.97,0.226,0.206,0.249,0.243,"no","yes","yes","no",11400,2622
"4822","warszawa",47,3,3,1959,2.19,0.178,0.286,0.098,0.245,"no","yes","yes","no",4100,943
"4823","warszawa",80,3,1,2012,4.71,0.058,0.043,0.333,0.571,"no","yes","no","no",6000,1380
"4824","warszawa",48,3,2,1965,4.53,0.112,0.455,0.164,0.136,"no","yes","no","yes",3400,782
"4825","warszawa",92.4,3,2,2008,10.03,0.73,1.779,0.031,0.162,"no","yes","yes","no",8000,1840
"4826","warszawa",58.16,3,3,1983,10.57,0.239,0.26,0.161,0.229,"yes","yes","no","yes",3800,874
"4827","warszawa",38,2,2,2023,0.63,0.243,0.131,0.274,0.142,"no","no","yes","no",4100,943
"4828","warszawa",43.14,2,3,2010,1.8,0.241,0.41,0.188,0.026,"yes","yes","yes","no",3800,874
"4829","warszawa",51,2,8,2010,6.41,0.245,0.259,0.197,0.124,"yes","no","yes","no",3700,851
"4830","warszawa",32.17,2,10,2019,3.24,0.304,0.387,0.223,0.191,"no","yes","yes","no",3700,851
"4831","warszawa",84.5,3,6,2001,3.9,0.008,0.336,0.053,0.123,"yes","no","yes","no",5100,1173
"4832","warszawa",47,2,3,2023,3.38,0.213,0.891,0.7,0.32,"yes","no","yes","no",3200,736
"4833","warszawa",33,2,1,2016,8.01,0.184,0.39,0.182,0.008,"no","no","no","no",2950,678.5
"4834","warszawa",50,2,2,1950,2.3,0.077,0.401,0.053,0.145,"no","yes","no","no",3100,713
"4835","warszawa",89,3,1,2010,9.44,0.698,1.624,0.632,0.192,"yes","yes","yes","no",6300,1449
"4836","warszawa",33,2,2,2023,5.43,0.5,1.086,0.084,0.432,"yes","yes","yes","no",2850,655.5
"4837","warszawa",50,2,3,2003,10.96,1.104,2.641,0.692,1.347,"yes","yes","yes","no",2800,644
"4838","warszawa",64,2,3,2000,6.75,0.333,0.21,0.033,0.034,"yes","yes","no","no",4000,920
"4839","warszawa",42,2,3,2020,6.19,0.304,0.363,0.377,0.506,"no","no","yes","no",3200,736
"4840","warszawa",70,3,2,2019,4.14,0.63,0.125,0.088,0.24,"yes","yes","yes","no",6800,1564
"4841","warszawa",34,2,6,2024,7.35,0.229,0.905,0.218,0.305,"yes","yes","yes","no",3800,874
"4842","warszawa",42,2,5,2011,4.87,0.445,0.745,0.337,0.399,"yes","yes","yes","no",3300,759
"4843","warszawa",94,4,2,1936,3.38,0.151,0.386,0.352,0.421,"no","no","no","yes",7900,1817
"4844","warszawa",54,2,1,1930,1.62,0.231,0.604,0.183,0.194,"no","yes","no","no",6000,1380
"4845","warszawa",60,2,4,2008,8.72,0.651,1.538,0.023,0.171,"yes","yes","yes","no",6500,1495
"4846","warszawa",40,2,1,1962,8.48,0.306,0.622,0.334,0.8,"no","yes","yes","yes",2999,689.77
"4847","warszawa",40,2,2,2021,7.3,0.517,0.042,0.111,0.59,"yes","yes","yes","no",2800,644
"4848","warszawa",90,4,1,2024,15.68,0.295,0.676,0.316,0.164,"no","yes","no","no",4700,1081
"4849","warszawa",28,1,2,1955,1.23,0.06,0.084,0.011,0.144,"no","no","no","yes",2600,598
"4850","warszawa",56,2,4,2020,8.07,0.424,2.858,0.261,0.121,"no","yes","yes","no",2800,644
"4851","warszawa",68.8,2,4,2002,2.47,0.115,0.277,0.172,0.054,"yes","yes","yes","no",4000,920
"4852","warszawa",51,2,1,2014,10.01,0.795,1.718,0.086,0.159,"yes","no","yes","no",3500,805
"4853","warszawa",70,2,4,1900,2.27,0.41,0.402,0.403,0.356,"no","no","yes","no",5300,1219
"4854","warszawa",35,1,3,2011,3.31,0.241,0.59,0.075,0.472,"yes","yes","yes","no",2600,598
"4855","warszawa",53,2,1,2002,11.02,0.196,0.184,0.264,0.095,"no","no","yes","no",3100,713
"4856","warszawa",40,2,6,1978,1.31,0.083,0.177,0.137,0.051,"yes","yes","yes","no",3400,782
"4857","warszawa",91.9,3,1,2007,1.96,0.439,0.426,0.215,0.262,"yes","yes","yes","no",9000,2070
"4858","warszawa",105,4,4,1966,1.58,0.261,0.307,0.19,0.261,"no","yes","yes","no",12500,2875
"4859","warszawa",65.69,3,9,2010,3.31,0.3,0.436,0.062,0.255,"no","no","yes","no",5600,1288
"4860","warszawa",70,3,2,1911,0.97,0.116,0.33,0.223,0.131,"no","no","yes","no",8000,1840
"4861","warszawa",62,2,1,2011,2.8,0.127,0.318,0.376,0.065,"yes","yes","yes","no",4500,1035
"4862","warszawa",28,1,2,2022,6.53,0.417,0.051,0.152,0.186,"yes","yes","yes","no",2900,667
"4863","warszawa",105,3,3,1997,1.01,0.164,0.276,0.277,0.174,"yes","no","yes","no",7900,1817
"4864","warszawa",83,3,1,2002,0.92,0.223,0.101,0.316,0.089,"no","yes","yes","no",5850,1345.5
"4865","warszawa",75.8,3,5,2008,6.43,0.097,1.222,0.22,0.087,"no","yes","yes","no",4499,1034.77
"4866","warszawa",46,2,1,2021,7.42,0.52,0.131,0.473,0.088,"no","yes","no","no",3500,805
"4867","warszawa",107,4,2,1990,7.34,0.518,0.81,0.323,0.131,"yes","yes","no","yes",8500,1955
"4868","warszawa",40,2,7,2008,8.2,0.173,3.194,0.417,0.173,"yes","no","yes","no",2700,621
"4869","warszawa",27,1,1,1953,1.75,0.241,0.571,0.149,0.172,"no","no","no","no",4179,961.17
"4870","warszawa",40,2,1,2011,6.28,0.51,0.471,0.617,0.57,"no","yes","no","no",4179,961.17
"4871","warszawa",50,2,6,2023,7.69,0.532,2.651,0.122,0.44,"no","yes","no","no",4389,1009.47
"4872","warszawa",49,2,7,2003,8.02,0.432,2.907,0.247,0.218,"no","yes","no","no",4389,1009.47
"4873","warszawa",96.1,3,1,1928,4.57,0.439,0.49,0.018,0.379,"yes","yes","no","no",7000,1610
"4874","warszawa",30,2,2,2013,3.97,0.311,0.36,0.193,0.075,"no","yes","no","no",4179,961.17
"4875","warszawa",37,2,3,1962,8.36,0.125,2.708,0.1,0.192,"no","no","no","no",4389,1009.47
"4876","warszawa",32,1,11,1975,10.01,0.479,3.479,0.167,0.238,"no","no","no","no",2200,506
"4877","warszawa",62,2,5,2005,5.34,0.311,0.298,0.08,0.213,"no","yes","yes","no",4000,920
"4878","warszawa",50,2,1,1955,6.54,0.195,0.305,0.144,0.116,"no","no","no","yes",3700,851
"4879","warszawa",40,2,3,1969,1.58,0.365,0.546,0.422,0.218,"yes","no","yes","no",3500,805
"4880","warszawa",50.5,3,1,2022,6.55,0.403,0.033,0.134,0.201,"yes","yes","yes","no",4700,1081
"4881","warszawa",36,2,3,1978,5.46,0.128,0.371,0.048,0.163,"no","no","no","yes",2800,644
"4882","warszawa",50,2,2,2010,9.06,0.511,0.241,0.139,0.232,"yes","yes","yes","no",3000,690
"4883","warszawa",36.3,2,2,2022,6.55,0.402,0.024,0.125,0.198,"yes","yes","yes","no",3500,805
"4884","warszawa",71,3,3,1932,1.59,0.17,0.577,0.26,0.387,"no","no","yes","no",3800,874
"4885","warszawa",27,1,1,2013,4.76,0.246,0.074,0.016,0.059,"yes","no","yes","no",2700,621
"4886","warszawa",114,5,2,1911,1.3,0.143,0.186,0.286,0.193,"no","yes","yes","no",14000,3220
"4887","warszawa",87,3,1,2003,5.99,0.381,0.573,0.148,0.143,"yes","yes","yes","no",5499,1264.77
"4888","warszawa",65,3,3,1950,1.65,0.25,0.719,0.555,0.225,"no","no","yes","no",5500,1265
"4889","warszawa",47.2,2,3,1956,1.81,0.062,0.232,0.058,0.165,"no","yes","yes","no",4800,1104
"4890","warszawa",56.33,3,2,2022,9.98,0.741,0.415,0.502,0.412,"yes","yes","yes","no",3600,828
"4891","warszawa",51,2,4,2007,7.21,0.202,0.594,0.151,0.462,"no","yes","no","no",4809,1106.07
"4892","warszawa",42,2,2,1950,1.54,0.137,0.239,0.124,0.324,"no","no","no","no",5000,1150
"4893","warszawa",75,3,6,2019,6.27,0.485,0.428,0.665,0.533,"yes","no","yes","yes",8500,1955
"4894","warszawa",32,1,3,1900,0.89,0.182,0.245,0.08,0.042,"no","no","no","no",4599,1057.77
"4895","warszawa",75,4,1,2004,4.28,0.123,0.53,0.351,0.028,"no","no","no","no",5100,1173
"4896","warszawa",60,3,4,1980,6.11,0.287,0.239,0.5,0.156,"yes","yes","yes","yes",3000,690
"4897","warszawa",84,4,6,2009,1.82,0.09,0.589,0.145,0.027,"yes","yes","yes","no",8500,1955
"4898","warszawa",70,3,6,2008,3.28,0.525,0.255,0.528,0.123,"no","yes","yes","no",6000,1380
"4899","warszawa",56,2,1,2014,9.13,0.541,1.368,0.425,0.164,"yes","yes","yes","no",4200,966
"4900","warszawa",50,3,10,2018,7.45,0.288,1.01,0.514,0.483,"no","no","yes","no",4000,920
"4901","warszawa",75,3,7,2007,4.68,0.392,0.735,0.373,0.53,"no","no","yes","no",5000,1150
"4902","warszawa",75.51,3,3,1948,0.83,0.079,0.252,0.121,0.058,"no","no","no","yes",4000,920
"4903","warszawa",31,1,1,2023,12.39,0.339,0.508,0.229,0.692,"yes","yes","yes","yes",2850,655.5
"4904","warszawa",41,2,3,2000,4.18,0.2,0.762,0.269,0.163,"yes","yes","no","no",2600,598
"4905","warszawa",49,2,1,2021,2.84,0.238,0.13,0.228,0.263,"yes","yes","yes","no",4200,966
"4906","warszawa",37,2,2,1950,3.68,0.205,0.782,0.067,0.334,"no","no","no","yes",2600,598
"4907","warszawa",82,3,3,2007,11.97,0.096,0.241,0.138,0.081,"yes","no","yes","no",4500,1035
"4908","warszawa",65,2,3,1904,1.42,0.223,0.413,0.255,0.21,"no","yes","yes","no",7500,1725
"4909","warszawa",52,2,2,2007,6.94,0.425,0.664,0.145,0.09,"yes","yes","yes","no",3400,782
"4910","warszawa",46.7,2,2,2010,9.67,0.2,1.082,0.287,0.115,"no","yes","yes","no",3000,690
"4911","warszawa",40,2,3,2012,6.58,0.302,0.68,0.123,0.569,"no","yes","yes","no",3000,690
"4912","warszawa",44.5,2,2,2016,8.01,0.184,0.39,0.182,0.008,"no","yes","no","no",2979,685.17
"4913","warszawa",93.21,3,4,2005,8.03,0.333,0.763,0.27,0.202,"yes","yes","yes","no",8900,2047
"4914","warszawa",60,3,1,2023,4.6,0.284,0.893,0.345,0.333,"no","yes","no","no",7000,1610
"4915","warszawa",62,2,9,2017,0.1,0.217,0.137,0.231,0.058,"yes","yes","yes","no",7000,1610
"4916","warszawa",58,2,9,2006,0.87,0.264,0.311,0.354,0.107,"yes","yes","yes","no",3800,874
"4917","warszawa",75,4,4,1935,2.08,0.278,0.235,0.119,0.19,"no","yes","yes","no",4000,920
"4918","warszawa",38,2,8,1973,4.13,0.083,0.312,0.282,0.108,"no","yes","yes","no",2800,644
"4919","warszawa",45,2,7,2012,4.77,0.285,0.478,0.366,0.108,"no","no","yes","no",2800,644
"4920","warszawa",64,2,5,2005,4.12,0.226,0.375,0.409,0.031,"no","yes","no","no",4200,966
"4921","warszawa",37,2,2,1979,5.62,0.319,0.457,0.141,0.255,"no","no","yes","no",3200,736
"4922","warszawa",41.5,2,1,2017,1.69,0.181,0.352,0.283,0.244,"no","yes","yes","no",4000,920
"4923","warszawa",32,1,9,1966,3.98,0.217,0.165,0.348,0.182,"no","yes","no","no",3969,912.87
"4924","warszawa",68,3,5,1924,2.19,0.673,0.666,0.061,0.199,"no","no","yes","no",6500,1495
"4925","warszawa",52,2,2,1950,3.16,0.138,0.167,0.05,0.167,"no","no","no","no",4100,943
"4926","warszawa",150,6,5,1998,1.8,0.054,0.508,0.057,0.256,"yes","no","yes","no",9000,2070
"4927","warszawa",33,2,1,2016,8.01,0.182,0.396,0.186,0.013,"yes","yes","yes","no",2950,678.5
"4928","warszawa",48,2,4,2010,10.7,0.348,0.24,0.294,0.15,"yes","yes","yes","yes",3100,713
"4929","warszawa",32.49,1,1,2012,4.76,0.546,1.759,0.265,0.397,"yes","yes","yes","no",2900,667
"4930","warszawa",41,2,2,2019,5.85,0.485,0.745,0.114,0.348,"yes","no","yes","no",2900,667
"4931","warszawa",49,2,2,1952,1.68,0.099,0.401,0.146,0.121,"no","yes","no","no",5229,1202.67
"4932","warszawa",60,2,4,1939,2.75,0.235,0.383,0.334,0.275,"no","no","no","no",6279,1444.17
"4933","warszawa",60,2,5,1959,0.95,0.194,0.118,0.283,0.098,"no","yes","no","no",5649,1299.27
"4934","warszawa",42.8,2,3,2009,10.71,0.265,3.835,0.435,0.729,"yes","yes","yes","yes",2700,621
"4935","warszawa",63,2,8,2004,3.11,0.308,0.637,0.063,0.161,"yes","yes","yes","yes",4000,920
"4936","warszawa",40.25,2,1,2010,10.89,0.97,2.339,0.169,0.83,"yes","yes","no","no",2400,552
"4937","warszawa",76,3,2,2010,7.5,0.092,0.901,0.434,0.386,"no","yes","yes","no",5500,1265
"4938","warszawa",37.73,2,2,2021,1.2,0.153,0.437,0.281,0.109,"no","yes","yes","no",6000,1380
"4939","warszawa",37,2,1,2023,5.28,0.314,0.614,0.325,0.155,"yes","yes","yes","no",3500,805
"4940","warszawa",35,1,2,1935,2.8,0.204,0.155,0.374,0.284,"no","no","no","no",4809,1106.07
"4941","warszawa",47.9,2,3,1960,4,0.216,0.592,0.163,0.111,"no","no","no","no",3500,805
"4942","warszawa",74.5,3,3,1933,2.76,0.159,1.248,0.471,0.64,"yes","no","no","no",7500,1725
"4943","warszawa",39.7,2,1,1952,3.36,0.395,0.34,0.123,0.225,"no","no","no","no",2400,552
"4944","warszawa",57.19,2,4,2002,7.31,0.311,0.354,0.085,0.047,"no","no","yes","no",3300,759
"4945","warszawa",53,2,3,2011,1.61,0.284,0.412,0.176,0.324,"no","yes","no","no",6279,1444.17
"4946","warszawa",55,3,12,2019,3.69,0.254,0.236,0.391,0.33,"yes","no","yes","no",4800,1104
"4947","warszawa",42,3,3,1963,1.81,0.086,0.589,0.136,0.019,"yes","yes","no","no",4000,920
"4948","warszawa",39.9,2,5,1999,11.41,0.272,0.342,0.101,0.432,"no","no","yes","no",2200,506
"4949","warszawa",57,3,1,2022,5.89,0.644,0.831,0.047,0.499,"no","yes","yes","no",5200,1196
"4950","warszawa",37,2,4,2024,8.04,0.676,1.286,0.018,0.725,"yes","no","no","yes",3500,805
"4951","warszawa",30,1,2,1962,0.74,0.2,0.719,0.051,0.116,"no","yes","no","no",4809,1106.07
"4952","warszawa",50,2,1,1985,7.76,0.142,1.089,0.099,0.292,"no","no","yes","yes",4000,920
"4953","warszawa",44,2,4,2001,10.56,0.993,4.059,0.052,1.132,"yes","no","yes","no",2900,667
"4954","warszawa",35,2,9,1966,3.92,0.082,0.156,0.12,0.205,"no","yes","no","no",4179,961.17
"4955","warszawa",150,6,1,2003,3.77,0.385,0.152,0.3,0.23,"no","yes","yes","no",15000,3450
"4956","warszawa",44,2,1,2023,4.77,0.413,0.601,0.549,0.477,"yes","yes","yes","no",4313,991.99
"4957","warszawa",62,2,3,1997,12.18,0.345,0.495,0.091,0.26,"no","yes","no","no",5229,1202.67
"4958","warszawa",27,1,1,2021,7.5,0.292,0.852,0.217,0.331,"no","yes","no","no",3700,851
"4959","warszawa",64,3,1,2023,4.77,0.413,0.601,0.549,0.477,"yes","yes","yes","yes",4912,1129.76
"4960","warszawa",27,1,4,2015,4.31,0.159,0.422,0.139,0.354,"no","yes","no","no",3969,912.87
"4961","warszawa",54,3,4,2015,4.31,0.159,0.422,0.139,0.354,"no","yes","no","no",5649,1299.27
"4962","warszawa",40,2,3,1938,4.07,0.068,0.257,0.086,0.142,"no","yes","no","no",4389,1009.47
"4963","warszawa",40,2,4,2014,4.43,0.231,0.591,0.159,0.123,"no","yes","no","no",5229,1202.67
"4964","warszawa",35,2,8,1969,4.57,0.259,0.339,0.16,0.028,"no","no","yes","no",4389,1009.47
"4965","warszawa",52,2,2,1937,1.1,0.153,0.213,0.123,0.176,"no","yes","yes","no",3800,874
"4966","warszawa",43,2,6,2023,5.46,0.537,0.265,0.279,0.162,"yes","yes","yes","no",4500,1035
"4967","warszawa",79,4,3,2006,12,0.112,0.369,0.14,0.375,"yes","no","yes","no",4500,1035
"4968","warszawa",64,3,3,1937,0.97,0.174,0.167,0.126,0.104,"no","no","yes","no",4500,1035
"4969","warszawa",86,4,1,1994,7.43,0.432,0.803,0.352,0.133,"yes","no","no","no",4200,966
"4970","warszawa",39.3,2,4,2003,11.97,0.096,0.241,0.138,0.081,"yes","yes","yes","no",2700,621
"4971","warszawa",36.6,2,3,1981,8.22,0.11,0.118,0.154,0.268,"yes","yes","yes","no",2800,644
"4972","warszawa",49.2,2,4,2005,10.54,0.368,3.624,0.454,0.641,"no","no","yes","no",2500,575
"4973","warszawa",65,3,3,1936,1.63,0.237,0.708,0.539,0.208,"no","no","yes","yes",5500,1265
"4974","warszawa",105,3,3,1998,1.06,0.035,0.18,0.167,0.07,"no","yes","yes","no",7900,1817
"4975","warszawa",29.7,1,2,2001,4.22,0.406,0.278,0.19,0.066,"yes","no","no","no",2500,575
"4976","warszawa",44.6,2,2,2001,8.03,0.533,0.576,0.494,0.509,"no","yes","no","no",3500,805
"4977","warszawa",37,2,1,2021,11.43,0.407,4.247,0.082,0.851,"no","no","no","no",2650,609.5
"4978","warszawa",35,1,2,2000,11.63,0.132,0.326,0.161,0.09,"no","yes","yes","no",2300,529
"4979","warszawa",80,4,1,1960,1.84,0.296,0.129,0.256,0.044,"no","yes","no","no",7500,1725
"4980","warszawa",56.93,3,2,2022,9.97,0.737,0.412,0.493,0.409,"no","yes","yes","no",3500,805
"4981","warszawa",47,2,3,2018,6.19,0.677,0.073,0.144,0.089,"yes","yes","yes","no",3450,793.5
"4982","warszawa",28,1,1,2023,9.95,1.422,1.816,0.287,0.623,"no","yes","yes","no",2500,575
"4983","warszawa",42,2,1,2022,6.96,0.344,0.402,0.166,0.213,"no","yes","yes","no",3700,851
"4984","warszawa",42.62,2,2,2017,4.92,0.057,0.55,0.454,0.072,"no","yes","yes","no",3260,749.8
"4985","warszawa",56,3,1,2021,5.48,0.18,0.633,0.282,0.212,"yes","yes","yes","no",5000,1150
"4986","warszawa",64,3,3,1938,1.66,0.188,0.304,0.236,0.143,"no","no","no","no",5000,1150
"4987","warszawa",142.93,5,2,2000,11.85,0.314,0.952,0.22,0.337,"yes","yes","no","yes",9700,2231
"4988","warszawa",97,3,3,2006,2.93,0.193,0.16,0.157,0.281,"yes","yes","yes","no",12400,2852
"4989","warszawa",70,3,6,2008,15.79,0.353,0.688,0.368,0.496,"yes","yes","yes","no",6000,1380
"4990","warszawa",49,3,7,1975,5.45,0.297,1.293,0.119,0.205,"no","no","yes","no",3300,759
"4991","warszawa",43,2,2,1952,3.46,0.394,0.373,0.162,0.202,"no","yes","no","no",3500,805
"4992","warszawa",38.8,2,7,1970,1.02,0.082,0.435,0.221,0.313,"no","no","yes","no",2900,667
"4993","warszawa",50,2,5,2020,4.23,0.128,0.627,0.068,0.247,"yes","yes","yes","no",3700,851
"4994","warszawa",48.44,3,4,1967,4.54,0.311,0.749,0.109,0.639,"no","yes","yes","no",3300,759
"4995","warszawa",34,2,6,2018,0.8,0.236,0.213,0.256,0.175,"yes","yes","yes","no",4800,1104
"4996","warszawa",147,5,3,2020,3.32,0.091,0.447,0.45,0.429,"yes","no","yes","yes",15000,3450
"4997","warszawa",112.5,4,1,1931,2.19,0.359,0.369,0.424,0.098,"no","no","yes","no",10500,2415
"4998","warszawa",44.07,2,4,2022,4.2,0.139,0.862,0.182,0.32,"yes","yes","yes","no",3400,782
"4999","warszawa",72,3,5,2015,1.34,0.239,0.358,0.122,0.096,"no","no","yes","no",8900,2047
"5000","warszawa",113,4,5,2005,1.03,0.044,0.163,0.193,0.1,"no","no","yes","no",8900,2047
"5001","warszawa",105,3,3,2005,3.16,0.324,0.255,0.236,0.259,"no","no","yes","no",7900,1817
"5002","warszawa",89,3,3,2010,2.14,0.261,0.27,0.063,0.17,"yes","yes","yes","no",7200,1656
"5003","warszawa",44.16,2,7,2023,6.56,0.198,0.383,0.264,0.419,"no","yes","yes","no",2900,667
"5004","warszawa",62,2,5,2005,5.4,0.307,0.307,0.109,0.156,"yes","yes","yes","no",3990,917.7
"5005","warszawa",53,3,1,2024,8.01,0.652,1.285,0.009,0.7,"yes","yes","yes","no",3800,874
"5006","warszawa",39,2,4,2019,2.47,0.517,0.063,0.545,0.363,"no","yes","yes","no",3600,828
"5007","warszawa",35,2,2,2002,8.78,0.252,0.322,0.248,0.038,"no","no","no","no",3200,736
"5008","warszawa",51.1,2,3,2003,11.62,0.346,0.436,0.414,0.326,"yes","yes","yes","no",3000,690
"5009","warszawa",42.86,2,5,1976,6.09,0.357,0.278,0.505,0.262,"no","no","yes","no",3200,736
"5010","warszawa",60,3,5,2023,5.9,0.071,0.291,0.341,0.171,"no","no","yes","no",7500,1725
"5011","warszawa",63,3,2,1950,2.58,0.146,0.451,0.307,0.169,"no","no","no","yes",4200,966
"5012","warszawa",51.74,2,9,2020,0.95,0.231,0.312,0.335,0.125,"yes","no","yes","no",8500,1955
"5013","warszawa",115,4,1,2006,4.39,0.637,0.31,0.182,0.391,"no","yes","yes","no",7000,1610
"5014","warszawa",95,3,1,2010,7.95,0.428,0.62,0.15,0.258,"yes","yes","no","no",10000,2300
"5015","warszawa",56,3,1,2021,5.48,0.18,0.633,0.282,0.213,"no","no","yes","no",5500,1265
"5016","warszawa",40,2,1,1929,4.75,0.342,0.165,0.125,0.091,"no","yes","no","yes",4200,966
"5017","warszawa",77,3,2,1930,3.53,0.253,0.116,0.117,0.171,"no","no","no","no",6500,1495
"5018","warszawa",68,3,1,2008,10.1,0.562,3.047,0.198,0.601,"yes","no","no","yes",3600,828
"5019","warszawa",52.3,2,1,2006,5.1,0.703,0.978,0.187,0.279,"no","no","yes","no",3500,805
"5020","warszawa",37,2,1,2007,12.74,0.461,2.404,0.084,0.095,"yes","yes","yes","no",2200,506
"5021","warszawa",92,4,1,1939,4.06,0.399,0.488,0.081,0.52,"no","yes","no","no",6900,1587
"5022","warszawa",40,2,5,2018,6.12,0.238,0.21,0.713,0.267,"no","yes","yes","no",3295,757.85
"5023","warszawa",64,2,3,1950,2.68,0.355,0.227,0.278,0.371,"no","yes","no","yes",3700,851
"5024","warszawa",55,2,1,1950,2.36,0.159,0.429,0.181,0.094,"no","no","no","no",3500,805
"5025","warszawa",78,3,7,2017,1.39,0.072,0.552,0.182,0.133,"no","yes","yes","no",6500,1495
"5026","warszawa",49,3,7,1978,5.5,0.211,1.385,0.21,0.282,"no","yes","yes","yes",3300,759
"5027","warszawa",103,3,2,2002,2.35,0.287,1.082,0.063,0.296,"yes","yes","yes","no",12000,2760
"5028","warszawa",100,3,4,2005,2.27,0.222,1.105,0.071,0.282,"no","yes","no","no",10000,2300
"5029","warszawa",57,3,2,1931,3.27,0.295,0.512,0.336,0.414,"no","yes","no","yes",4200,966
"5030","warszawa",51,2,6,2019,3.63,0.181,0.257,0.217,0.244,"yes","yes","yes","no",5500,1265
"5031","warszawa",41.3,2,1,2011,3.25,0.1,0.076,0.077,0.14,"no","yes","yes","no",3800,874
"5032","warszawa",64,3,4,1935,2.74,0.31,0.315,0.338,0.344,"no","no","yes","no",4200,966
"5033","warszawa",47,2,1,2008,8.45,0.321,1.07,0.329,0.266,"yes","yes","yes","no",3000,690
"5034","warszawa",54.99,2,2,1936,3.44,0.148,0.33,0.348,0.41,"no","no","no","no",4800,1104
"5035","warszawa",105,4,5,2003,4.68,0.392,0.735,0.373,0.53,"yes","yes","yes","yes",12000,2760
"5036","warszawa",50,2,2,2017,5.85,0.535,0.887,0.219,0.307,"yes","yes","no","no",3700,851
"5037","warszawa",65,3,1,2021,4.34,0.437,0.091,0.265,0.335,"no","yes","no","no",6050,1391.5
"5038","warszawa",70,3,7,2010,2,0.132,0.41,0.039,0.235,"yes","yes","yes","no",8500,1955
"5039","warszawa",55,2,3,2022,4.15,0.254,0.135,0.288,0.353,"yes","yes","yes","no",4500,1035
"5040","warszawa",47,3,8,1970,4.29,0.205,0.478,0.138,0.144,"no","yes","yes","no",3800,874
"5041","warszawa",42,2,3,2017,0.97,0.214,0.104,0.29,0.168,"no","no","yes","no",3620,832.6
"5042","warszawa",48.2,2,7,2010,6.97,0.702,0.856,0.347,0.486,"yes","yes","yes","no",4500,1035
"5043","warszawa",61.8,2,1,2011,2,0.242,0.236,0.357,0.206,"no","yes","yes","no",4600,1058
"5044","warszawa",47,2,3,2021,3.34,0.248,0.858,0.684,0.263,"no","yes","yes","no",3000,690
"5045","warszawa",60,2,3,2009,9.24,0.049,0.77,0.166,0.51,"no","yes","no","no",5000,1150
"5046","warszawa",148,6,1,2002,5.51,0.464,0.71,0.517,0.694,"yes","yes","yes","no",12000,2760
"5047","warszawa",54,2,5,2020,3.01,0.152,0.239,0.242,0.046,"no","yes","yes","no",3300,759
"5048","warszawa",32.5,1,4,2020,0.79,0.273,0.234,0.309,0.121,"no","no","yes","no",4800,1104
"5049","warszawa",43,2,6,2012,0.73,0.182,0.019,0.156,0.204,"yes","yes","yes","no",4400,1012
"5050","warszawa",127,4,1,2009,7.55,0.495,0.159,0.437,0.068,"no","yes","yes","yes",9000,2070
"5051","warszawa",55,2,2,2007,5.87,0.588,1.078,0.231,0.242,"no","yes","yes","no",2900,667
"5052","warszawa",49,2,13,2008,5,0.356,0.231,0.339,0.176,"no","yes","yes","no",4000,920
"5053","warszawa",32,1,10,1976,7.34,0.333,0.497,0.07,0.199,"no","no","yes","no",2500,575
"5054","warszawa",101,3,9,2009,2.29,0.261,0.258,0.326,0.161,"yes","yes","yes","no",6000,1380
"5055","warszawa",40,2,7,2022,5.36,0.128,0.353,0.312,0.404,"yes","yes","yes","no",3900,897
"5056","warszawa",54,2,2,1954,2.45,0.168,0.601,0.307,0.292,"no","no","no","no",3800,874
"5057","warszawa",43.8,2,3,2016,2.8,0.119,1.035,0.189,0.285,"yes","yes","yes","yes",4500,1035
"5058","warszawa",44.42,2,2,2010,9.89,0.414,1.255,0.508,0.219,"yes","yes","yes","no",3800,874
"5059","warszawa",78,3,7,2010,1.22,0.231,0.343,0.247,0.106,"no","no","yes","no",6500,1495
"5060","warszawa",52,2,4,2004,4.54,0.202,0.05,0.178,0.149,"yes","yes","yes","no",3700,851
"5061","warszawa",44,2,2,2015,4.45,0.113,0.089,0.216,0.008,"yes","yes","yes","no",2800,644
"5062","warszawa",74.73,4,12,2009,0.5,0.375,0.479,0.313,0.087,"no","no","yes","no",6400,1472
"5063","warszawa",80,3,2,2010,1.03,0.185,0.088,0.082,0.084,"no","no","yes","no",12000,2760
"5064","warszawa",48,2,1,1907,1.46,0.179,0.633,0.374,0.036,"no","no","no","no",3700,851
"5065","warszawa",106,4,4,1970,2.77,0.067,0.112,0.232,0.181,"no","no","yes","no",5000,1150
"5066","warszawa",45,2,2,2016,7.97,0.155,0.437,0.211,0.064,"yes","yes","yes","no",2980,685.4
"5067","warszawa",36,2,2,2014,7.79,0.363,1.152,0.258,0.557,"yes","yes","yes","yes",2350,540.5
"5068","warszawa",46.6,2,8,2006,10.31,0.385,0.37,0.238,0.141,"yes","yes","yes","no",3300,759
"5069","warszawa",50,2,5,2010,6.07,0.294,0.474,0.204,0.094,"no","yes","no","no",2900,667
"5070","warszawa",46.14,2,3,2017,10.87,0.394,0.404,0.018,0.398,"no","no","yes","no",3000,690
